Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Image Position,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image,SEO Title,SEO Description,Status
cardiac-science-intellisense-lithium-batterij-voor-powerheart-g5,Cardiac Science Intellisense lithium batterij voor powerheart G5,<p>Intellisense lithiumbatterij voor de Cardiac Science Powerheart G5 AED. De G5 werkt op één enkele batterij die voldoet aan de medische vereisten; de batterij levert maximaal 500 schokken bij 150 VE en nog minimaal 9 schokken nadat de AED een lage batterijstand heeft gemeld. Voor organisaties die hun Powerheart G5 gebruiksklaar willen houden.</p><ul><li>Voor Cardiac Science Powerheart G5 AED</li><li>Intellisense lithiumbatterij</li><li>Maximaal 500 schokken bij 150 VE</li><li>Minimaal 9 schokken na melding lage batterij</li></ul>,Cardiac Science,AED & reanimatie,"AED & reanimatie, AED batterijen, btw-9",TRUE,1,Title,Default Title,cardiac-science-intellisense-lithium-batterij-voor-powerheart-g5,,,,continue,manual,611.91,679.90,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/cardiac-science-intellisense-lithium-batterij-voor-powerheart-g5.jpg,Cardiac Science Intellisense lithium batterij voor powerheart G5,,Cardiac Science Intellisense lithium batterij voor powerheart G5,Intellisense lithiumbatterij voor de Cardiac Science Powerheart G5 AED. De G5 werkt op één enkele batterij die voldoet aan de medische vereisten; de batter,active
cardiac-science-wandbeugel-voor-aed,Cardiac Science Wandbeugel voor AED,"<p>Originele wandbeugel van Cardiac Science voor de Powerheart G3 AED. De AED wordt zonder tas in de beugel geklemd en met een elastische band vastgezet, zodat het toestel zichtbaar en direct bereikbaar aan de muur hangt. Let op: de AED past alleen zonder draagtas in deze beugel.</p><ul><li>Voor Cardiac Science Powerheart G3 AED</li><li>Originele wandbeugel</li><li>Bevestiging met elastische band</li><li>Alleen geschikt voor AED zonder tas</li></ul>",Cardiac Science,AED & reanimatie,"AED & reanimatie, AED kasten & beugels",TRUE,1,Title,Default Title,cardiac-science-wandbeugel-voor-aed,,,,continue,manual,127.76,141.95,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/cardiac-science-wandbeugel-voor-aed.jpg,Cardiac Science Wandbeugel voor AED,,Cardiac Science Wandbeugel voor AED | EHBO Depot,"Originele wandbeugel van Cardiac Science voor de Powerheart G3 AED. De AED wordt zonder tas in de beugel geklemd en met een elastische band vastgezet, zoda",active
philips-heartstart-hs1-aed-philips-draagtas,Philips Heartstart HS1 AED + Philips Draagtas,"<p>Philips HeartStart HS1 AED inclusief Philips draagtas, bedoeld voor bedrijven, scholen en verenigingen die een AED willen plaatsen. De HS1 wordt met één druk op de knop geactiveerd en begeleidt de hulpverlener met gesproken instructies die zich aanpassen aan het tempo van de gebruiker, ook zonder training. Het toestel voert dagelijkse zelftests uit, inclusief controle van de elektroden, en kan met de Quick Shock-technologie binnen 8,1 seconden na de analyse een schok toedienen. Met optionele baby-/kinderelektroden is de HS1 ook geschikt voor kinderen.</p><ul><li>Inclusief Philips draagtas</li><li>Gesproken instructies in het tempo van de gebruiker</li><li>Dagelijkse zelftest, ook van de elektroden</li><li>Quick Shock: schok binnen 8,1 seconden</li><li>Ingebouwde metronoom voor borstcompressies</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED tassen & koffers, btw-9, bestseller",TRUE,1,Title,Default Title,philips-heartstart-hs1-aed-philips-draagtas,,,,continue,manual,1166.02,1295.58,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,Philips Heartstart HS1 AED + Philips Draagtas | EHBO Depot,"Philips HeartStart HS1 AED inclusief Philips draagtas, bedoeld voor bedrijven, scholen en verenigingen die een AED willen plaatsen. De HS1 wordt met één dr",active
philips-heartstart-hs1-aed-philips-draagtas,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas-2.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,,,
philips-heartstart-hs1-aed-philips-draagtas,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas-3.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,,,
philips-heartstart-hs1-aed-philips-draagtas,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas-4.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,,,
philips-heartstart-hs1-aed-philips-draagtas,,,,,,,5,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas-5.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,,,
philips-heartstart-hs1-aed-philips-draagtas,,,,,,,6,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-aed-philips-draagtas-6.jpg,Philips Heartstart HS1 AED + Philips Draagtas,,,,
philips-heartstart-home-opbergtas,Philips Heartstart Home Opbergtas,<p>Luxe draagtas in smalle uitvoering voor de Philips HeartStart HS1 AED. Aan de binnenzijde is een kledingschaar aangebracht en er is ruimte voor een extra elektrodecassette en een reservebatterij. Geschikt voor kantoren en werkplekken waar de HS1 compact en compleet bij de hand moet zijn.</p><ul><li>Voor Philips HeartStart HS1</li><li>Smalle uitvoering</li><li>Kledingschaar aan de binnenzijde</li><li>Ruimte voor extra elektroden en batterij</li></ul>,Philips,AED & reanimatie,"AED & reanimatie, AED apparaten",TRUE,1,Title,Default Title,philips-heartstart-home-opbergtas,,,,continue,manual,198.68,220.76,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-home-opbergtas.jpg,Philips Heartstart Home Opbergtas,,Philips Heartstart Home Opbergtas | EHBO Depot,Luxe draagtas in smalle uitvoering voor de Philips HeartStart HS1 AED. Aan de binnenzijde is een kledingschaar aangebracht en er is ruimte voor een extra e,active
philips-heartstart-home-opbergtas,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-home-opbergtas-2.jpg,Philips Heartstart Home Opbergtas,,,,
philips-heartstart-hs1-home-defibrillatiecassette-volwassenen,Philips Heartstart HS1/Home Defibrillatiecassette - volwassenen,"<p>Elektrodecassette voor volwassenen, geschikt voor de Philips HeartStart HS1 AED. De cassette bevat 2 elektrodestickers, bedoeld voor personen ouder dan 8 jaar en zwaarder dan 25 kg, en heeft een houdbaarheid van 2 jaar. Voor bedrijven en instellingen die de elektroden van hun HS1 tijdig willen vervangen.</p><ul><li>Voor Philips HeartStart HS1</li><li>Cassette met 2 elektrodestickers</li><li>Voor personen ouder dan 8 jaar en zwaarder dan 25 kg</li><li>Houdbaarheid 2 jaar</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED elektroden, btw-9",TRUE,1,Title,Default Title,philips-heartstart-hs1-home-defibrillatiecassette-volwassenen,,,,continue,manual,85.29,94.77,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-home-defibrillatiecassette-volwassenen.jpg,Philips Heartstart HS1/Home Defibrillatiecassette - volwassenen,,Philips Heartstart HS1/Home Defibrillatiecassette - volwassenen,"Elektrodecassette voor volwassenen, geschikt voor de Philips HeartStart HS1 AED. De cassette bevat 2 elektrodestickers, bedoeld voor personen ouder dan 8 j",active
philips-heartstart-hs1-home-defibrillatiecassette-kinderen,Philips Heartstart HS1/Home Defibrillatiecassette - kinderen,"<p>Elektrodecassette voor kinderen, geschikt voor de Philips HeartStart HS1 AED. De 2 elektrodestickers zijn bedoeld voor kinderen jonger dan 8 jaar met een gewicht onder 25 kg en zijn 2 jaar houdbaar. Een aanvulling op de volwassenencassette voor scholen, kinderopvang, zwembaden en andere locaties waar veel kinderen aanwezig zijn.</p><ul><li>Voor Philips HeartStart HS1</li><li>Cassette met 2 elektrodestickers</li><li>Voor kinderen jonger dan 8 jaar en lichter dan 25 kg</li><li>Houdbaarheid 2 jaar</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED elektroden, btw-9",TRUE,1,Title,Default Title,philips-heartstart-hs1-home-defibrillatiecassette-kinderen,,shopify,0,deny,manual,137.73,153.03,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-hs1-home-defibrillatiecassette-kinderen.jpg,Philips Heartstart HS1/Home Defibrillatiecassette - kinderen,,Philips Heartstart HS1/Home Defibrillatiecassette - kinderen,"Elektrodecassette voor kinderen, geschikt voor de Philips HeartStart HS1 AED. De 2 elektrodestickers zijn bedoeld voor kinderen jonger dan 8 jaar met een g",active
philips-heartstart-frx-opbergtas,Philips Heartstart FRX Opbergtas,"<p>Hardcase opbergtas van Philips voor de HeartStart FRx AED. In de tas is ruimte voor een extra set elektroden, een reservebatterij en de baby-/kindersleutel, en de zelftestindicator van de AED blijft zichtbaar zonder het toestel uit de tas te halen. Geschikt voor bedrijven die de FRx beschermd en compleet willen opbergen of meenemen.</p><ul><li>Voor Philips HeartStart FRx</li><li>Hardcase uitvoering</li><li>Ruimte voor extra elektroden, batterij en kindersleutel</li><li>Zelftestindicator zichtbaar in de tas</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED apparaten",TRUE,1,Title,Default Title,philips-heartstart-frx-opbergtas,,,,continue,manual,231.44,257.15,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-frx-opbergtas.jpg,Philips Heartstart FRX Opbergtas,,Philips Heartstart FRX Opbergtas | EHBO Depot,"Hardcase opbergtas van Philips voor de HeartStart FRx AED. In de tas is ruimte voor een extra set elektroden, een reservebatterij en de baby-/kindersleutel",active
philips-heartstart-frx-defibrillatie-electroden-smart-ii,Philips Heartstart FRX Defibrillatie-electroden smart II,"<p>Philips HeartStart FRx defibrillatie-elektroden SMART Pads II, per paar. De elektroden zijn voorzien van zelfklevende gel, zitten in een luchtdichte cassette en kunnen direct in de FRx AED worden geplaatst. Kabellengte 137,1 cm; houdbaarheid minimaal 2 jaar, de exacte datum staat op de cassette. In combinatie met de baby-/kindersleutel ook te gebruiken bij kinderen.</p><ul><li>Voor Philips HeartStart FRx</li><li>SMART Pads II, per paar</li><li>Zelfklevende gel, luchtdichte cassette</li><li>Kabellengte 137,1 cm</li><li>Houdbaarheid minimaal 2 jaar</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED apparaten, btw-9",TRUE,1,Title,Default Title,philips-heartstart-frx-defibrillatie-electroden-smart-ii,,,,continue,manual,78.61,87.34,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-frx-defibrillatie-electroden-smart-ii.jpg,Philips Heartstart FRX Defibrillatie-electroden smart II,,Philips Heartstart FRX Defibrillatie-electroden smart II,"Philips HeartStart FRx defibrillatie-elektroden SMART Pads II, per paar. De elektroden zijn voorzien van zelfklevende gel, zitten in een luchtdichte casset",active
philips-heartstart-frx-baby-kind-sleutel,Philips Heartstart FRX Baby & kind sleutel,"<p>Baby-/kindersleutel voor de Philips HeartStart FRx AED. Door de sleutel in de FRx te steken wordt het toestel geschikt voor gebruik bij kinderen jonger dan 8 jaar, terwijl u de standaard SMART Pads II blijft gebruiken. De sleutel is herbruikbaar en hoeft niet te worden vervangen. Geschikt voor scholen, kinderopvang, zwembaden en andere locaties met veel kinderen.</p><ul><li>Voor Philips HeartStart FRx</li><li>Maakt de FRx geschikt voor kinderen onder 8 jaar</li><li>Werkt met de standaard SMART Pads II</li><li>Herbruikbaar, hoeft niet vervangen te worden</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED apparaten, btw-9",TRUE,1,Title,Default Title,philips-heartstart-frx-baby-kind-sleutel,,,,continue,manual,145.31,161.46,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-frx-baby-kind-sleutel.jpg,Philips Heartstart FRX Baby & kind sleutel,,Philips Heartstart FRX Baby & kind sleutel | EHBO Depot,Baby-/kindersleutel voor de Philips HeartStart FRx AED. Door de sleutel in de FRx te steken wordt het toestel geschikt voor gebruik bij kinderen jonger dan,active
philips-heartstart-home-frx-hs1-lithiumbatterij,Philips Heartstart Home FRX + HS1 Lithiumbatterij,"<p>Niet-oplaadbare lithiumbatterij van Philips voor de HeartStart FRx en HS1 AED. De batterij gaat normaal gesproken 4 jaar mee; de uiterste gebruiksdatum staat op de batterij vermeld. De levensduur kan korter zijn bij daadwerkelijke inzet van de AED, gebruik van oefencassettes, extra batterijtests of blootstelling aan extreme omgevingscondities.</p><ul><li>Voor Philips HeartStart FRx en HS1</li><li>Lithiumbatterij, niet oplaadbaar</li><li>Levensduur normaal 4 jaar</li><li>Uiterste gebruiksdatum op de batterij</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED batterijen, btw-9",TRUE,1,Title,Default Title,philips-heartstart-home-frx-hs1-lithiumbatterij,,,,continue,manual,223.83,248.70,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-home-frx-hs1-lithiumbatterij.jpg,Philips Heartstart Home FRX + HS1 Lithiumbatterij,,Philips Heartstart Home FRX + HS1 Lithiumbatterij,Niet-oplaadbare lithiumbatterij van Philips voor de HeartStart FRx en HS1 AED. De batterij gaat normaal gesproken 4 jaar mee; de uiterste gebruiksdatum sta,active
philips-heartstart-fr3-elektroden,Philips Heartstart FR3 Elektroden,"<p>SMART Pads III defibrillatie-elektroden voor de Philips HeartStart FR3 AED. Dankzij de Peel &amp; Place-uitvoering hoeft geen verpakking te worden opengescheurd, wat tijd bespaart bij een noodgeval. De elektroden zijn geschikt voor volwassenen en, in combinatie met de optionele baby-/kindersleutel, ook voor kinderen. In een FR3 draagtas met Pads Sentry kunnen de elektroden vooraf worden aangesloten en worden ze tijdens de dagelijkse zelftest gecontroleerd.</p><ul><li>Voor Philips HeartStart FR3</li><li>SMART Pads III, Peel &amp; Place</li><li>Voor volwassenen en kinderen (met kindersleutel)</li><li>Vooraf aan te sluiten met Pads Sentry draagtas</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED elektroden, btw-9",TRUE,1,Title,Default Title,philips-heartstart-fr3-elektroden,,,,continue,manual,63.20,70.22,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-fr3-elektroden.jpg,Philips Heartstart FR3 Elektroden,,Philips Heartstart FR3 Elektroden | EHBO Depot,SMART Pads III defibrillatie-elektroden voor de Philips HeartStart FR3 AED. Dankzij de Peel & Place-uitvoering hoeft geen verpakking te worden opengescheur,active
philips-heartstart-fr3-lithium-batterij,Philips Heartstart FR3 Lithium batterij,"<p>Lithiumbatterij voor de Philips HeartStart FR3 AED met een stand-by tijd van 5 jaar. De batterij kunt u eenvoudig zelf verwisselen. De FR3 is een van de recentere AED&#x27;s van Philips, met meertalige bediening en een scherm dat aanwijzingen toont tijdens de reanimatie.</p><ul><li>Voor Philips HeartStart FR3</li><li>Lithiumbatterij</li><li>Stand-by tijd 5 jaar</li><li>Zelf te verwisselen</li></ul>",Philips,AED & reanimatie,"AED & reanimatie, AED batterijen, btw-9",TRUE,1,Title,Default Title,philips-heartstart-fr3-lithium-batterij,,,,continue,manual,303.26,336.95,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/philips-heartstart-fr3-lithium-batterij.jpg,Philips Heartstart FR3 Lithium batterij,,Philips Heartstart FR3 Lithium batterij | EHBO Depot,Lithiumbatterij voor de Philips HeartStart FR3 AED met een stand-by tijd van 5 jaar. De batterij kunt u eenvoudig zelf verwisselen. De FR3 is een van de re,active
heartsine-samaritan-pad-pak-module-volwassenen,Heartsine Samaritan pad-pak module volwassenen,"<p>HeartSine Samaritan Pad-Pak voor volwassenen: een 2-in-1 module waarin batterij en plakelektroden zijn gecombineerd. Geschikt voor de Samaritan PAD 300P en 500P AED, bedoeld voor één inzet en met een houdbaarheid van 4 jaar. Door batterij en elektroden in één keer te vervangen blijft het onderhoud van de AED overzichtelijk.</p><ul><li>Voor HeartSine Samaritan PAD 300P en 500P</li><li>2-in-1: batterij en plakelektroden</li><li>Uitvoering volwassenen</li><li>Geschikt voor één inzet</li><li>Houdbaarheid 4 jaar</li></ul>",Heartsine,AED & reanimatie,"AED & reanimatie, AED elektroden, btw-9",TRUE,1,Title,Default Title,heartsine-samaritan-pad-pak-module-volwassenen,,,,continue,manual,199.14,221.27,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heartsine-samaritan-pad-pak-module-volwassenen.jpg,Heartsine Samaritan pad-pak module volwassenen,,Heartsine Samaritan pad-pak module volwassenen | EHBO Depot,HeartSine Samaritan Pad-Pak voor volwassenen: een 2-in-1 module waarin batterij en plakelektroden zijn gecombineerd. Geschikt voor de Samaritan PAD 300P en,active
heartsine-samaritan-pad-pak-module-volwassenen,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heartsine-samaritan-pad-pak-module-volwassenen-2.jpg,Heartsine Samaritan pad-pak module volwassenen,,,,
heartsine-usb-uitleeskabel,Heartsine USB uitleeskabel,"<p>USB-kabel van HeartSine waarmee u de gegevens van een Samaritan PAD AED uitleest en het toestel van software-updates voorziet. Geschikt voor de HeartSine Samaritan PAD 300, 300P, 350P, 360P en 500P. Bedoeld voor AED-beheerders, onderhoudsbedrijven en opleiders die inzetgegevens willen uitlezen.</p><ul><li>Voor HeartSine Samaritan 300, 300P, 350P, 360P en 500P</li><li>Uitlezen van inzetgegevens</li><li>Updaten van de AED via USB</li></ul>",Heartsine,AED & reanimatie,"AED & reanimatie, AED apparaten",TRUE,1,Title,Default Title,heartsine-usb-uitleeskabel,,,,continue,manual,157.85,175.39,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heartsine-usb-uitleeskabel.jpg,Heartsine USB uitleeskabel,,Heartsine USB uitleeskabel | EHBO Depot,USB-kabel van HeartSine waarmee u de gegevens van een Samaritan PAD AED uitleest en het toestel van software-updates voorziet. Geschikt voor de HeartSine S,active
heartsine-samaritan-pad-350p,HeartSine Samaritan Pad 350P,"<p>De HeartSine Samaritan PAD 350P is een halfautomatische AED voor BHV&#x27;ers, EHBO&#x27;ers en ongetrainde gebruikers. Het toestel weegt 1,1 kg, meet 20 x 18,4 x 4,8 cm en werkt met een gecombineerde batterij/elektrodenmodule (Pad-Pak), wat het onderhoud eenvoudig houdt. Met beschermingsklasse IP56 is de 350P bestand tegen stof en water en daarmee geschikt voor zwembaden, sauna&#x27;s, scheepvaart en andere vochtige omgevingen. De werking volgt de ERC/AHA-richtlijnen van 2010; de garantietermijn bedraagt 8 jaar.</p><ul><li>Halfautomatische AED</li><li>1,1 kg, 20 x 18,4 x 4,8 cm</li><li>IP56: hoge stof- en waterdichtheid</li><li>Gecombineerde batterij/elektroden (Pad-Pak)</li><li>Garantietermijn 8 jaar</li></ul>",Heartsine,AED & reanimatie,"AED & reanimatie, AED elektroden, btw-9",TRUE,1,Title,Default Title,heartsine-samaritan-pad-350p,,,,continue,manual,1132.75,1258.61,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heartsine-samaritan-pad-350p.jpg,HeartSine Samaritan Pad 350P,,HeartSine Samaritan Pad 350P | EHBO Depot,"De HeartSine Samaritan PAD 350P is een halfautomatische AED voor BHV'ers, EHBO'ers en ongetrainde gebruikers. Het toestel weegt 1,1 kg, meet 20 x 18,4 x 4,",active
